,User-ID,ISBN,Book-Rating
559407,134900,0671021001,7
559434,134937,0316769487,8
559611,135043,0142001740,10
559641,135045,0060502258,9
559645,135045,0060928336,9
559757,135045,0345370775,9
559891,135045,0440206154,8
559892,135045,044021145X,8
559893,135045,0440211727,8
559902,135045,0440222656,9
560040,135045,059035342X,10
560090,135045,0679781587,10
560269,135067,0312278586,5
560354,135141,0440220602,7
560390,135149,0060930535,6
560494,135149,0140293248,8
560627,135149,0345417623,8
561387,135149,0440211727,8
561389,135149,0440213525,8
561390,135149,0440214041,8
561399,135149,0440220602,7
561408,135149,0440222656,7
561426,135149,0440226430,9
561432,135149,0440236673,8
561440,135149,044023722X,8
561671,135149,0452282152,9
562161,135149,0804106304,7
562688,135265,0312278586,4
563102,135265,0440206154,8
563103,135265,0440214041,8
563353,135280,0060502258,7
563509,135339,0440226430,8
563526,135351,0142001740,8
563531,135351,0316666343,8
563596,135359,0345370775,9
563658,135360,059035342X,9
563858,135395,0375727345,8
563861,135395,0440226430,8
563882,135398,0385504209,7
563938,135411,0452282152,8
563948,135411,1400034779,3
563956,135418,0316769487,8
564037,135458,0345337662,4
564316,135466,0671027360,10
564327,135469,0446672211,8
564336,135472,0786868716,5
564471,135609,006101351X,5
564490,135609,0316601950,7
564565,135615,0312195516,9
564676,135640,0679781587,8
564681,135652,0446606812,8
564708,135665,0345337662,6
564730,135673,0345337662,5
564796,135681,0375707972,8
564835,135688,067976402X,9
564937,135703,1400034779,10
565045,135753,0060502258,10
565046,135753,0156027321,10
565058,135753,0440222656,6
565202,135778,0375707972,7
565281,135820,0786868716,8
565290,135830,0786868716,10
565327,135831,0142001740,8
565338,135831,0312195516,9
565386,135831,0375706771,7
565549,135831,0743418174,6
565590,135838,0316666343,7
565606,135847,0786868716,10
565613,135860,0316666343,8
565695,135873,0440221471,7
565709,135880,0971880107,3
565743,135893,0385504209,10
565843,135911,0971880107,9
565886,135946,0446672211,10
565896,135957,0446672211,10
566135,136010,0316284955,8
566519,136014,0060502258,8
566520,136014,0142001740,8
566609,136062,0440206154,5
566713,136093,0804106304,4
566716,136096,044023722X,5
566725,136104,0060928336,8
566726,136104,0060976845,8
566730,136104,0446672211,9
566832,136139,0312291639,8
566861,136139,0375727345,9
566977,136139,0971880107,2
567032,136193,0385504209,8
567100,136205,0142001740,10
567269,136205,0446310786,10
567588,136216,0316666343,7
567601,136234,0142001740,10
567602,136234,0156027321,7
567604,136234,0312195516,5
567682,136237,0971880107,2
567757,136252,006101351X,8
567801,136252,0345337662,9
568107,136255,0060502258,6
568235,136307,0156027321,1
568238,136313,0060502258,10
568325,136326,0312278586,7
568387,136331,0316666343,10
568430,136348,0345353145,6
568621,136357,059035342X,1
568703,136382,0060930535,3
568808,136382,0375706771,8
568881,136382,0440225701,4
568901,136382,0446610038,8
569036,136382,0679781587,10
569158,136401,0440225701,8
569193,136426,0316666343,9
569256,136463,0446672211,6
569509,136491,0142001740,10
569517,136491,0316769487,10
569520,136491,0345337662,9
569530,136491,0385504209,10
569540,136491,0440211727,10
569543,136491,0446310786,8
569552,136491,0452282152,10
569804,136561,0060976845,10
569809,136561,0345337662,10
569945,136618,0312195516,3
569946,136619,0316666343,8
570039,136707,0440234743,6
570047,136733,0060976845,9
570108,136747,0971880107,7
570129,136762,0671027360,8
570179,136791,0671021001,10
570197,136812,0440236673,6
570484,136943,0743418174,7
570632,137065,0142001740,9
570787,137143,0440241073,5
570794,137151,044021145X,7
571043,137211,0060928336,8
571061,137211,0345353145,7
571068,137211,0385504209,8
571738,137428,0312195516,6
571938,137524,0060502258,9
572060,137588,0312195516,6
572106,137589,0060502258,8
572110,137589,0060928336,9
572111,137589,0060930535,9
572150,137589,0345443284,7
572163,137589,0375706771,8
572191,137589,0385484518,8
572225,137589,044021145X,8
572230,137589,0440213525,7
572231,137589,0440214041,7
572234,137589,0440220602,6
572242,137589,0440225701,7
572245,137589,0440236673,7
572341,137589,067976402X,8
572355,137589,0804106304,8
572478,137627,0345337662,9
572615,137684,044023722X,4
572957,137746,0446310786,7
573015,137799,0440222656,8
573085,137816,0385504209,9
573145,137876,0060928336,8
573207,137940,0446310786,8
573219,137953,067976402X,7
573337,138010,0385504209,7
573464,138054,006101351X,8
574159,138137,0312291639,5
574222,138146,0142001740,10
574285,138189,0060928336,8
574313,138189,0446605239,10
574419,138198,0345353145,6
574548,138198,0804106304,7
574658,138232,0446610038,7
574684,138239,0446672211,6
574856,138325,0671021001,8
574924,138379,0060930535,9
574932,138379,044023722X,9
574933,138379,0452282152,9
574943,138380,0671003755,7
574980,138390,044023722X,9
575700,138515,0312278586,6
575868,138543,0060930535,9
575952,138543,0446310786,10
576039,138565,0440241073,6
576044,138572,0060502258,6
576045,138572,0440226430,7
576083,138578,0316666343,10
576122,138578,0446672211,10
576148,138578,0671021001,10
576453,138609,0316666343,7
576512,138647,0679781587,8
576547,138672,044023722X,8
576659,138744,1400034779,5
576691,138777,0312195516,9
576712,138777,059035342X,9
576794,138826,0385484518,9
576816,138840,0446606812,10
576839,138844,0060930535,9
576919,138844,0316601950,9
577138,138844,0375706771,10
577139,138844,0375707972,9
577140,138844,0375727345,10
577325,138844,0671003755,7
577504,138844,0971880107,6
577509,138844,1400034779,9
577566,138845,0316666343,8
577591,138855,0440206154,6
577716,138883,0446605239,10
577840,138892,044022165X,5
577923,138955,0679781587,10
577935,138963,0446672211,8
577969,138990,0156027321,9
577972,138995,006101351X,8
578072,138995,059035342X,10
578074,138995,0671027360,8
578151,139047,0786868716,6
578152,139049,0345443284,8
578162,139061,0385484518,10
578164,139064,0316666343,10
578214,139078,0385504209,3
578540,139208,044023722X,7
578571,139221,0060930535,10
578664,139230,0440214041,9
578681,139243,0312195516,7
578694,139243,0679781587,10
578706,139247,0312195516,8
578747,139287,0316769487,9
578883,139359,0316666343,10
578916,139359,0743418174,7
578958,139376,059035342X,10
578982,139387,0060928336,9
579002,139387,0312195516,8
579007,139387,0316666343,9
579010,139387,0345361792,9
579021,139387,0375727345,8
579147,139406,0971880107,4
579157,139421,0440206154,8
579646,139548,044023722X,8
579677,139574,0312278586,8
579694,139575,0679781587,8
579724,139584,0679781587,7
579872,139636,0446606812,6
579942,139673,0446605239,8
579945,139675,0140293248,7
579965,139699,0316666343,7
579968,139706,0345337662,10
579998,139737,0316666343,9
580040,139742,0312195516,8
580077,139742,0375707972,8
580108,139742,0440221471,7
580269,139755,0440221471,8
580289,139797,0440211727,10
580321,139826,0142001740,8
580339,139827,0345370775,9
580376,139828,0060502258,9
580381,139828,0142001740,10
580474,139835,0312278586,9
580519,139844,0385504209,9
580779,139913,0316666343,8
580786,139913,0345443284,9
580812,139913,0446605239,10
580831,139913,0452282152,4
580871,139913,0786868716,10
580968,139937,0312278586,5
581123,140000,0316601950,8
581125,140000,0316666343,10
581192,140000,0375707972,7
581275,140000,0440220602,8
581296,140000,0446672211,10
581366,140000,0671027360,6
581425,140000,0743418174,6
581544,140005,0060930535,10
581662,140036,0316769487,1
582056,140080,0971880107,2
582426,140196,0316666343,7
582464,140223,0060502258,7
582475,140223,0345361792,10
582476,140223,0345370775,7
582658,140255,0671021001,9
582687,140264,0440226430,9
582691,140264,0971880107,7
582723,140293,0156027321,8
582727,140293,0971880107,3
582766,140340,0060928336,7
582767,140340,006101351X,8
582768,140340,0345361792,6
582777,140340,044023722X,7
582790,140340,0679781587,8
582808,140346,0060502258,9
582839,140358,0316284955,5
582846,140358,0345337662,5
582871,140358,0375727345,5
582917,140358,044021145X,5
582918,140358,0440211727,5
582919,140358,0440214041,5
582920,140358,0440220602,5
582921,140358,044022165X,5
583000,140358,067976402X,5
583001,140358,0679781587,5
583069,140410,0060928336,7
583185,140423,0971880107,3
583209,140437,0971880107,6
583350,140555,0375706771,7
583390,140555,0804106304,10
583422,140565,0971880107,6
583477,140662,0060502258,4
583479,140662,0140293248,4
583487,140662,0375706771,10
583495,140662,0446310786,10
583498,140662,0446605239,10
583499,140662,0446606812,10
583512,140662,0671021001,5
583706,140763,0142001740,7
583812,140824,0440213525,9
584028,140856,0060928336,3
584169,140879,0452282152,8
584189,140879,1400034779,8
584318,140974,0060930535,8
584431,141010,0316601950,7
584432,141010,0316666343,10
584523,141023,0446310786,5
584524,141031,0060928336,10
584681,141109,0060928336,5
584825,141128,0671027360,7
584851,141157,0385484518,10
584863,141157,0786868716,10
585126,141269,0671003755,7
585354,141350,1400034779,5
585429,141439,0312278586,10
585459,141444,0316284955,8
585460,141444,0316666343,5
585477,141444,0375727345,9
585507,141444,0440206154,6
585508,141444,0440211727,5
585509,141444,0440213525,5
585512,141444,0440221471,5
585528,141444,0446606812,5
585530,141444,0446672211,7
585587,141444,0743418174,8
585734,141491,0060930535,5
585739,141491,0142001740,10
585767,141491,0375706771,8
585797,141491,0440236673,6
585902,141493,0060930535,6
585928,141493,0140293248,6
585943,141493,0312195516,9
585944,141493,0312278586,8
586029,141493,044021145X,8
586036,141493,0440221471,8
586057,141493,0446605239,10
586112,141493,0671003755,7
586180,141493,0786868716,7
586230,141493,1400034779,9
586275,141511,0316666343,8
586276,141511,0316769487,1
586335,141519,044023722X,8
586353,141543,0345443284,8
586381,141565,0971880107,2
586544,141618,0316666343,7
586660,141704,0804106304,7
586666,141710,0060502258,10
586702,141710,0312195516,9
586801,141710,044023722X,7
586957,141710,1400034779,8
586983,141719,0060930535,10
586991,141719,0345337662,7
587008,141719,0679781587,9
587279,141819,0671021001,8
587345,141819,0971880107,7
587416,141842,0971880107,9
587486,141888,0385484518,10
587785,141902,0316666343,10
587810,141902,0375706771,9
587823,141902,0446606812,10
587826,141902,0446672211,10
587992,141933,0446606812,8
588003,141937,059035342X,10
588006,141940,0440226430,6
588112,141958,0440206154,7
588190,141991,0316666343,10
588203,141994,0060502258,8
588489,142062,0452282152,9
588778,142100,0345361792,8
588808,142121,0060930535,9
588822,142121,0140293248,7
588844,142121,0345361792,10
588901,142121,0446672211,9
588937,142121,0671027360,7
588955,142121,0679781587,10
589141,142175,0345443284,7
589166,142192,0440241073,9
589328,142253,0446310786,8
589342,142256,0156027321,8
589429,142256,0452282152,9
589480,142256,0786868716,7
589585,142357,0316284955,7
589632,142412,044023722X,9
590026,142479,0060930535,10
590050,142479,0312195516,9
590054,142479,0316601950,10
590095,142479,0679781587,5
590112,142479,0971880107,4
590120,142487,0786868716,10
590464,142524,0345361792,10
590618,142524,0385504209,10
591493,142555,0316666343,8
591537,142565,0345443284,8
591539,142565,0440236673,8
591565,142579,0446610038,8
591587,142580,044023722X,7
591590,142584,0060930535,8
591638,142600,044023722X,4
591650,142600,0971880107,1
591652,142600,1400034779,9
591678,142623,0316769487,8
591823,142661,044651652X,1
591900,142680,0060976845,7
591952,142709,0345353145,8
591964,142715,0060928336,7
591970,142715,0316666343,7
591977,142715,0345443284,5
591989,142715,0440226430,7
591997,142715,0446672211,7
592074,142745,0312291639,6
592134,142759,0786868716,9
592264,142801,0446310786,10
592356,142823,0804106304,9
592394,142861,0312291639,8
592482,142935,0679781587,10
592506,142970,0804106304,6
592646,143034,0316284955,10
592749,143121,067976402X,10
592750,143124,0671021001,9
592781,143134,0440234743,10
592782,143134,0440241073,10
592820,143163,0060928336,10
592871,143163,0446605239,10
592872,143163,0446606812,8
593062,143175,0316666343,10
593309,143175,0446610038,10
593525,143175,0743418174,8
593801,143211,0345370775,7
593889,143211,0671021001,8
594124,143253,0316666343,9
594587,143253,0679781587,10
594825,143270,044651652X,8
594852,143294,0446610038,8
594893,143302,0316769487,10
594906,143308,0679781587,8
594932,143342,0142001740,6
594987,143386,0385504209,10
595038,143413,0142001740,9
595432,143415,0804106304,10
595514,143419,0345361792,9
595539,143427,0440236673,8
595569,143429,0671027360,6
595593,143445,0671021001,9
595613,143464,1400034779,8
595650,143495,0312291639,7
595666,143497,0312195516,9
595677,143497,0440241073,7
595686,143497,067976402X,9
595765,143576,0385504209,10
595881,143647,0452282152,7
595932,143683,0312278586,9
596120,143792,0060928336,8
596234,143792,0446672211,9
596340,143807,0060976845,8
596356,143809,0375707972,10
596378,143813,0440206154,6
596667,143939,0440211727,9
596669,143939,0440234743,9
596784,143968,0312278586,8
596786,143968,0316284955,10
596892,143976,0786868716,6
596924,144017,0446310786,4
596955,144038,0060930535,10
597006,144038,0679781587,9
597015,144038,0804106304,10
597034,144060,0312195516,7
597045,144062,0440234743,10
597141,144124,0971880107,3
597514,144133,0971880107,8
597544,144151,0804106304,9
597596,144191,0345337662,9
597605,144194,0312278586,7
597609,144194,0375706771,10
597716,144206,067976402X,8
597757,144223,0440221471,8
597899,144255,0312195516,4
597940,144255,0440214041,6
597943,144255,0440234743,5
597946,144255,0440236673,7
597949,144255,0446310786,10
597972,144255,0452282152,7
598025,144255,1400034779,8
598074,144268,0452282152,10
598111,144315,0312278586,8
598282,144328,0312195516,8
598309,144348,0385504209,10
598318,144349,0345361792,9
598320,144355,0060930535,6
598340,144391,059035342X,8
598454,144458,0440222656,6
598464,144466,0679781587,7
598480,144478,0345353145,5
598494,144478,0440214041,5
598496,144478,0440220602,3
598519,144478,0679781587,7
598603,144516,0060976845,5
598608,144516,0316601950,5
598613,144516,0375727345,7
598718,144531,0316601950,8
598720,144531,0316666343,9
599164,144531,0743418174,8
599267,144549,0316666343,8
599270,144549,0385504209,6
599307,144555,0316601950,10
599308,144555,0316666343,10
599364,144555,0440206154,9
599366,144555,0440220602,9
599399,144555,0452282152,10
599467,144555,0804106304,9
599585,144595,0452282152,5
599755,144690,059035342X,10
599865,144727,0446610038,10
599896,144742,0671027360,8
599980,144791,0446310786,10
599990,144799,0312195516,7
599992,144799,0452282152,8
600008,144811,0440241073,7
600026,144828,0060928336,8
600027,144828,0060976845,7
600032,144828,0440206154,8
600175,144910,0312195516,9
600288,144925,0446605239,10
600294,144925,0671021001,8
600333,144946,0375727345,7
600342,144953,0446610038,7
600383,144975,006101351X,8
600593,145109,0345337662,9
600690,145131,0440236673,8
601000,145165,1400034779,8
601016,145177,0385484518,9
601125,145218,0156027321,7
601148,145234,0440225701,8
601156,145236,0452282152,10
601201,145286,0312291639,7
601238,145330,0679781587,9
601259,145344,0679781587,5
601407,145412,0060928336,9
601416,145413,0060928336,5
601682,145449,0316284955,7
601808,145449,0446310786,10
602024,145449,1400034779,10
602334,145451,0446605239,10
602600,145459,0345370775,5
602611,145468,067976402X,9
602647,145496,0345337662,7
602687,145543,0312291639,9
602818,145612,0140293248,7
602829,145614,0440225701,7
602874,145619,0312195516,10
603025,145619,0440226430,9
603246,145619,0786868716,8
603357,145621,0440222656,9
603360,145622,0316284955,10
603366,145635,0142001740,8
603385,145641,0060930535,10
603406,145641,0140293248,8
603436,145641,0316601950,6
603449,145641,0375706771,7
603466,145641,0385484518,10
603495,145641,0446605239,7
603543,145641,0671003755,8
603697,145688,0375707972,8
603698,145688,0385484518,9
603710,145699,0385504209,8
603718,145706,0316666343,7
603736,145724,0671027360,7
603793,145737,0312195516,5
603798,145737,0316601950,7
603862,145761,0971880107,5
603871,145766,0312278586,6
603914,145841,0440241073,7
603916,145845,0345361792,9
603991,145885,0345370775,10
604003,145887,0345443284,7
604131,145961,0440241073,4
604169,145993,0679781587,7
604177,146000,044023722X,6
604242,146038,0316666343,6
604287,146059,0060928336,7
604416,146106,0312291639,8
604436,146110,0385484518,8
604525,146113,0312195516,7
604752,146113,044023722X,7
605374,146175,0316666343,10
605484,146175,0679781587,10
605722,146230,0446310786,10
606013,146279,0440234743,8
606151,146302,1400034779,8
606153,146308,0375706771,7
606387,146348,0385484518,10
606768,146386,0446610038,8
606870,146428,0440236673,5
606892,146440,0440241073,7
606901,146456,0316666343,7
606928,146469,0385504209,10
606945,146517,0312195516,5
606947,146517,0345370775,9
606948,146517,0385504209,5
606980,146530,0312278586,7
606981,146530,0316666343,10
606983,146530,0385504209,8
607221,146573,0060930535,9
607239,146582,0316769487,10
607361,146699,044021145X,5
607371,146709,0375727345,8
607424,146740,0452282152,10
607452,146778,0142001740,9
607454,146778,0316666343,9
607455,146778,0345361792,7
607506,146803,0142001740,7
607515,146803,0316284955,8
607558,146803,0385504209,5
607625,146803,059035342X,9
607696,146816,0440234743,10
607711,146855,0140293248,7
607715,146855,0316666343,10
607721,146855,044023722X,7
607732,146855,0452282152,9
607866,146932,0060976845,10
607906,146932,0446672211,7
607979,146991,0142001740,7
607981,146991,0385504209,7
607996,147021,0316666343,8
608026,147045,0312195516,8
608035,147045,0452282152,9
608120,147141,0060928336,7
608168,147141,0316666343,6
608175,147141,0345337662,10
608288,147141,059035342X,6
608419,147156,0671027360,9
608620,147214,0345337662,10
608650,147224,0156027321,7
608921,147372,0452282152,10
608939,147385,0446310786,8
608944,147385,0671021001,4
609031,147420,0316666343,9
609036,147420,0385484518,10
609212,147451,0375706771,8
609250,147451,0440236673,6
609261,147451,0446310786,8
609319,147451,0671027360,9
609504,147475,0345353145,5
609792,147676,0440226430,9
609845,147685,044023722X,7
609950,147686,0743418174,9
609981,147687,0060976845,8
610023,147698,0345337662,10
610028,147704,0345337662,9
610047,147734,067976402X,8
610096,147752,0440225701,6
610317,147803,0385504209,8
610409,147839,0142001740,8
610423,147839,044023722X,8
610442,147840,0060928336,6
610582,147847,0345337662,5
610719,147847,0375706771,5
610720,147847,0375727345,5
610762,147847,0385484518,9
610832,147847,044021145X,5
610873,147847,0446310786,5
610898,147847,0446605239,9
610903,147847,0446610038,5
611524,147863,0440206154,8
611652,147947,044023722X,6
611656,147947,0452282152,7
611955,147965,0971880107,4
612221,148030,0671027360,10
612232,148051,0971880107,5
612320,148121,1400034779,8
612329,148123,0804106304,8
612364,148136,0743418174,8
612399,148145,0440220602,6
612447,148154,0316666343,9
612504,148157,0375727345,8
612559,148191,0971880107,5
612565,148192,0345337662,8
612676,148199,0440214041,5
612884,148201,0316284955,9
613035,148258,0156027321,5
613356,148263,0316666343,7
613359,148263,0375706771,10
613413,148303,0316666343,10
613421,148314,0060930535,9
613435,148314,0446672211,8
613450,148322,0312291639,6
613451,148322,0316284955,7
613471,148344,0446610038,8
613525,148408,0452282152,9
613641,148547,0316666343,9
613911,148651,0316284955,8
613950,148662,0446605239,8
613951,148662,0446672211,9
614009,148695,0446605239,10
614026,148704,0312195516,7
614042,148712,0142001740,10
614137,148712,0971880107,2
614146,148720,0679781587,8
614176,148739,0440214041,5
614383,148744,0316666343,8
614765,148744,044021145X,10
615360,148744,0679781587,10
615758,148782,0671003755,9
615768,148794,044021145X,8
615832,148798,0786868716,9
615883,148800,0971880107,6
615891,148804,0312278586,8
615913,148804,0786868716,10
615915,148804,0971880107,1
615934,148824,0385504209,9
616064,148898,0316666343,10
616072,148898,0345443284,5
616107,148898,0446605239,10
616136,148898,0786868716,10
616216,148934,0156027321,8
616218,148934,0316666343,8
616244,148934,0671021001,7
616264,148937,0316666343,8
616454,148996,0060928336,6
616606,149069,0060502258,5
616848,149071,0142001740,7
616867,149071,0446605239,7
616948,149084,0385504209,10
617090,149111,0312278586,6
617093,149116,0345353145,9
617100,149120,0312195516,9
617103,149120,0375706771,9
617104,149120,0375727345,4
617108,149120,0440234743,7
617249,149198,006101351X,6
617251,149198,0345353145,9
617321,149211,0316666343,10
617324,149231,0060930535,5
617340,149231,0345361792,8
617345,149231,0385484518,8
617348,149231,0385504209,7
617399,149259,0345417623,5
617409,149267,0142001740,7
617421,149275,0060976845,10
617458,149324,0446606812,9
617629,149483,0345353145,9
617681,149510,0312195516,8
617684,149510,0345337662,7
617880,149615,0316666343,9
617940,149661,0060502258,7
617946,149661,0142001740,8
617990,149661,0679781587,10
618034,149690,0156027321,9
618041,149690,0316601950,8
618173,149712,0345370775,7
618186,149727,044021145X,8
618189,149732,0452282152,9
618232,149792,0385504209,9
618366,149810,006101351X,9
618384,149825,0385484518,9
618404,149835,1400034779,9
618476,149893,044022165X,10
619375,149908,0743418174,7
619678,149934,0375727345,8
619739,149934,0446605239,9
619818,149934,0679781587,10
619869,149956,0440221471,7
619870,149957,0375727345,7
619871,149958,0312278586,8
619922,150014,0743418174,10
619984,150054,0671021001,8
620007,150067,0312278586,10
620882,150297,0140293248,8
620945,150327,0440211727,5
621050,150385,0316601950,8
621055,150399,0060976845,8
621057,150400,0440234743,10
621090,150431,0440222656,8
621126,150468,0375706771,9
621136,150471,059035342X,8
621137,150471,0786868716,10
621350,150498,0440225701,10
621508,150554,0345370775,10
621723,150585,059035342X,9
621727,150587,0060930535,8
621765,150611,044651652X,3
621772,150617,0060976845,6
621817,150657,0971880107,2
621821,150661,0316666343,7
621838,150661,059035342X,9
621949,150704,0140293248,9
621950,150704,0316666343,9
621953,150704,0446605239,1
622052,150769,0060930535,9
622085,150814,0671027360,8
622117,150863,0440222656,6
622332,150915,0971880107,4
622397,150960,0312195516,10
622743,150968,059035342X,6
622841,150968,0743418174,7
623070,150979,0316769487,7
623134,150979,0440211727,8
623137,150979,0440221471,9
623138,150979,044022165X,7
623184,150979,0452282152,9
623408,151004,0440234743,9
623409,151004,0446605239,10
623423,151039,0440226430,6
623462,151063,0440234743,10
623489,151070,0345417623,9
623512,151086,0142001740,9
623532,151093,0385504209,10
623537,151093,067976402X,10
623674,151101,0312291639,8
623717,151104,0316284955,9
623730,151104,0440241073,8
623968,151122,067976402X,8
623970,151125,044021145X,10
623972,151132,0671003755,7
623991,151139,0312278586,8
623994,151139,0316284955,3
624150,151235,0385504209,9
624162,151262,0316284955,8
624416,151454,0312291639,5
624430,151459,0440222656,8
624437,151470,0142001740,10
624459,151481,0316666343,6
624559,151503,044651652X,6
624662,151528,0679781587,8
624779,151553,0312291639,6
624803,151588,0316666343,5
625036,151608,006101351X,4
625073,151608,0345361792,10
625213,151643,0440226430,7
625243,151653,0671027360,9
625263,151684,0446672211,8
625425,151738,0316666343,8
625427,151738,0345417623,10
625428,151738,0385504209,10
625431,151739,0452282152,7
625458,151762,044022165X,8
625544,151786,0446672211,8
626349,151811,0345443284,8
626377,151824,0312195516,10
626446,151846,1400034779,8
626640,151991,059035342X,9
626689,152015,0345417623,8
626692,152016,0316666343,7
626720,152016,0971880107,4
626727,152020,0385484518,9
626752,152036,044651652X,10
626766,152046,0440236673,7
626805,152082,0316601950,5
626868,152099,0671003755,9
626989,152186,0316666343,9
627112,152186,0671021001,8
627226,152243,044023722X,9
627728,152307,0440214041,5
627746,152309,0142001740,10
627824,152318,0312278586,10
627831,152328,0440222656,6
627833,152330,044021145X,8
628051,152357,0316769487,10
628078,152376,0671027360,7
628125,152409,0060930535,9
628126,152409,0140293248,8
628127,152409,0312291639,9
628131,152409,0345443284,8
628464,152481,0786868716,10
628558,152509,0156027321,10
628740,152524,067976402X,8
628816,152579,0156027321,5
628833,152579,0385484518,7
628852,152579,0671003755,8
628956,152625,0385484518,7
628974,152642,0312195516,6
629101,152651,0142001740,10
629107,152651,0375707972,8
629113,152651,0385504209,10
629118,152651,0440226430,8
629124,152651,0446610038,8
629143,152651,0786868716,8
629173,152696,0446605239,10
629207,152698,0671003755,6
629363,152813,0786868716,7
629376,152820,067976402X,6
629450,152875,0312195516,8
629473,152899,0312278586,7
629495,152928,0385484518,7
629513,152942,0452282152,8
629556,152946,0312195516,8
629564,152946,0316666343,9
629595,152946,0452282152,8
630058,153079,0312291639,7
630060,153079,0452282152,10
630332,153211,0345353145,6
630333,153211,0345370775,8
630341,153211,0440226430,7
630357,153211,0804106304,9
630411,153249,0312278586,9
630421,153254,0440211727,9
630474,153279,0786868716,8
630499,153285,0375707972,6
630746,153361,0312195516,9
630789,153361,0440211727,9
630918,153439,0316666343,10
630919,153439,0385504209,10
631050,153513,0316769487,10
631053,153513,0345337662,3
631060,153513,0375706771,5
631077,153513,0440234743,6
631100,153513,0671021001,6
631538,153620,0312195516,9
631573,153621,0971880107,6
631875,153653,0345370775,10
631982,153662,0060502258,10
632047,153662,006101351X,10
632637,153662,0316284955,9
633634,153662,0375706771,9
633637,153662,0375727345,5
634385,153662,0440211727,10
634394,153662,0440213525,10
634395,153662,0440214041,9
635895,153662,059035342X,10
636405,153662,067976402X,10
636847,153662,0804106304,9
638067,153676,0786868716,9
638173,153718,044021145X,8
638174,153718,0440214041,8
638182,153718,044651652X,8
638259,153718,059035342X,8
638468,153797,0316284955,7
638469,153797,0316666343,8
638470,153797,0345337662,9
638478,153797,0385484518,8
638480,153797,0385504209,9
638484,153797,0440220602,8
638486,153797,0440226430,9
638489,153797,044651652X,9
638504,153797,0671021001,6
638520,153797,067976402X,10
638557,153831,0316666343,7
638774,153948,0440220602,9
638848,153973,0060928336,10
638899,154021,044651652X,10
638965,154070,0060502258,8
638974,154070,0316666343,8
639076,154070,0671021001,8
639083,154070,067976402X,9
639162,154126,0312195516,9
639570,154197,0971880107,6
639601,154248,0345337662,7
639606,154252,0060928336,8
639611,154256,0316666343,8
639750,154345,0385504209,8
639756,154345,0452282152,6
639997,154354,044021145X,9
640098,154423,0971880107,4
640103,154439,0446605239,7
640160,154460,0060928336,8
640198,154465,0804106304,9
640245,154469,044021145X,10
640246,154469,0440214041,10
640248,154469,0440225701,10
640347,154487,0452282152,7
640353,154499,0312195516,9
640381,154529,0345361792,10
640423,154529,0671027360,8
640472,154543,0679781587,5
640669,154617,0440236673,9
640675,154627,0440236673,5
640802,154730,0060976845,8
640810,154730,0156027321,7
640823,154730,0385504209,2
640835,154730,0440234743,7
640885,154736,044021145X,7
640889,154742,067976402X,7
640910,154763,0440222656,8
641072,154791,0142001740,9
641112,154811,0440226430,6
641156,154820,0316284955,8
641172,154844,0345337662,6
641237,154859,0142001740,9
641249,154868,0316666343,10
641257,154877,0671003755,9
641286,154913,0440226430,5
641316,154935,0312291639,6
641362,154944,0440220602,10
641368,154944,0446610038,10
641428,154975,0060930535,10
641438,154975,0679781587,10
641442,154975,0804106304,9
641449,154981,0156027321,8
641450,154981,0316666343,8
641694,155000,0440221471,10
641697,155000,0446310786,10
641714,155011,0440241073,8
641742,155014,0312195516,10
641750,155014,0316769487,8
641755,155014,0345337662,7
641807,155014,0440206154,10
641808,155014,0440211727,6
641830,155014,0446605239,7
641974,155019,0345353145,4
642209,155102,0156027321,9
642243,155141,0345337662,8
642267,155141,059035342X,10
642316,155146,067976402X,6
642373,155147,0312195516,7
642519,155147,0446672211,7
642735,155154,0312291639,9
642844,155195,0743418174,8
642855,155204,0446672211,8
642894,155219,0140293248,7
642911,155219,0312278586,10
643043,155219,0671027360,10
643188,155285,0156027321,10
643232,155291,0671027360,8
643244,155306,0156027321,8
643399,155368,044022165X,7
643417,155376,1400034779,9
644063,155564,0671021001,10
644082,155580,0316666343,8
644113,155580,0671003755,5
644116,155580,0679781587,10
644346,155778,0312195516,9
644377,155778,0671027360,10
644381,155778,0743418174,10
644506,155816,044021145X,6
644524,155823,0345417623,8
644542,155835,0452282152,7
644625,155913,0671027360,6
644868,155939,0971880107,4
644911,155982,0060928336,7
645018,156089,0971880107,1
645153,156118,0375707972,7
645700,156150,0440226430,7
645932,156150,0671027360,6
647166,156274,059035342X,9
647190,156287,067976402X,7
647381,156304,0142001740,9
647492,156398,0679781587,7
647545,156438,0345361792,8
647557,156438,0440241073,6
647717,156467,044021145X,10
647718,156467,0440213525,10
647719,156467,0440214041,10
647724,156467,0440226430,10
647726,156467,044023722X,10
647905,156479,067976402X,8
648032,156520,0316666343,8
648035,156527,0316666343,9
648272,156584,0385504209,7
648340,156628,0452282152,8
648366,156651,0142001740,9
648499,156706,0440226430,10
648642,156816,0385504209,8
648766,156926,0316601950,10
649223,157083,0142001740,8
649224,157083,0375727345,8
649347,157126,0440211727,7
649526,157187,0452282152,8
649535,157192,0375707972,8
649634,157247,0142001740,8
649694,157247,0440226430,7
649786,157247,0671027360,7
649953,157252,0440236673,8
649970,157252,0786868716,8
650133,157273,0316666343,8
650289,157273,0385504209,9
